name,gender
nisha,f
nirmala,f
gulsana,f
radha,f
smt anju,f
rekha urf riya,f
pitika,f
santosh,f
seeva khan,f
sonia,f
sitara,f
sumitra,f
jyoti,f
smt bhori,f
smt nima garasiya,f
rubi,f
neelu,f
shrimati shahida urf satto,f
poonam,f
bindu,f
reena,f
gudiya,f
kanchan,f
teja ram,f
rakhi,f
sunita,f
kajal,f
sonia,f
navneet kaur,f
nisha,f
pooja,f
budho devi,f
santosh,f
sumitra,f
km0 komal,f
sanna,f
veerpal kour,f
laxmi,f
geeta,f
rani,f
smt manisha,f
smt monika,f
arti,f
reshma,f
koshalya,f
anjuman,f
dipika ahuja,f
laxmi,f
kumud kumari,f
radhika,f
samrin,f
sabnam @ soni devi,f
parvinder kaur,f
roshni,f
jyoti,f
abida,f
hajrati,f
neema mishra,f
mamta,f
vandna,f
nikky,f
nupur gupta,f
sehrunisa,f
kajol,f
annu,f
omwati @ aasha,f
mansi,f
monika,f
smt seema,f
kumari geeta,f
kumari neetu,f
girijarani,f
richa pathak,f
kamlesh kumari,f
sharda,f
durga devi,f
gudiya,f
sonika sharma,f
nasibu nisha,f
radha sharma,f
nirmla,f
adiba,f
shikha,f
fatima,f
gosia,f
kaushalya devi,f
monika,f
reena kumari,f
neetu kumari,f
aasha @ gudia,f
priyanka kumari,f
saraswati devi,f
pushpa,f
ashma,f
bindu,f
kushi,f
manisha,f
reeta,f
monika,f
savitri,f
smt amrita singh,f
bidami devi,f
smt. suman devi,f
smt. rajani,f
chanchal,f
shiteel,f
smt rina,f
aashia kakkar d/o,f
bavita,f
navjat,f
sunita,f
pushpa hatwal,f
kanta,f
shaina,f
surbhi,f
manju,f
smt ishawari,f
smt mamta,f
rekha,f
rita,f
poonam,f
rachna,f
rachna,f
neelam,f
preeti,f
ashmi,f
archna,f
muskan @ ruksar,f
sujli,f
neaha,f
suman,f
versha,f
versha,f
aarju khatun,f
babita,f
chanda devi,f
reema,f
pinki sharma,f
fatima khatun,f
poonam,f
preeti @ reetu,f
suman,f
shivani,f
smt mina,f
parinka,f
smt angoori devi,f
smt manju jat,f
seema devi,f
preeti,f
kasturi devi,f
sweta,f
kanchan,f
bhawna,f
nidhi d/o late jagat singh,f
neha,f
navita,f
priyanka,f
shivani,f
firdosh @ tannu,f
sunita,f
uma kasav,f
narender kaur,f
prem,f
sneh lata,f
geeta,f
pooja rani and munna goswami,f
kumari puja,f
bimla,f
santosh kumar vishvkarma,f
shilpa,f
arvinder kaur w/o,f
champa,f
rajeena,f
rashmi kumari,f
alka kumari,f
jyoti,f
sapna,f
ruvi,f
ruby,f
manju,f
anjali,f
poonam sharma,f
pooja,f
sweta,f
panku,f
sanju devi,f
meena,f
koslya,f
rani devi,f
smt neetu,f
anita,f
shanti,f
poonam,f
smt mohani bai,f
priya,f
buchhi,f
namita,f
shabnam praveen,f
urmila,f
sonam,f
madhu,f
neetu kumari,f
kamlesh,f
rinke devi,f
priyanka,f
meena yadav,f
nitu rani,f
kumari archna,f
saroj,f
km pooja,f
arti,f
ramu kunwar,f
sabnur @ sonu,f
pinky,f
prem bai,f
kumari mamta varma,f
ragini,f
monika sharma,f
jaiguna,f
madhu,f
shayma,f
kiran,f
farzana,f
vinita tiwara,f
preeti,f
anjali,f
arbana,f
smt parkashi,f
rajni devi,f
santosh,f
meena,f
laxmi urf billu,f
shallu,f
बादाम बा,f
jyoti  kumari  meena,f
ruksaar,f
श्रीमती,f
mamta,f
pritika,f
nagma,f
gudia,f
aarti,f
chandni with his son karan,f
aarti,f
neha,f
sukshana,f
krishna,f
virwanti,f
nirmal,f
rukhsar,f
sarabjit kaur,f
kamla,f
joga ram,f
rekha,f
sonam,f
anju bala,f
anita sahu,f
kalpna,f
sapna,f
priynka katara,f
pooja,f
mamta,f
kumari meera,f
mamta,f
sapna,f
roshani,f
madina,f
ravinder,f
rakhi,f
manu devi,f
smt lakhihadar,f
shayra,f
sangeeta,f
sadhna,f
anju shakhya,f
aarju,f
manju,f
banu,f
guddi,f
minitwa,f
poonam @ anita,f
smt santosh,f
sumitra,f
jyoti,f
pooja maindai,f
kavita bansi d/o babulal bansi r/o n chimnigate mo,f
phoola,f
anju,f
neetu,f
raziya jano,f
priyanka chaturvedi,f
anam beg,f
pinki,f
geetu,f
chandani,f
chandani,f
khusboo,f
renu,f
madhuri barman,f
laxmi,f
gunjan upadhayay,f
smt. neeraj,f
seema,f
sonu,f
nisha,f
sulekha,f
sapna,f
smts. manju,f
kumari jahida,f
durgesh,f
sunita,f
najma,f
kumari khushabu,f
kumari bhoomika,f
gayatri,f
pooja,f
mansi bajaj,f
teena,f
laxmi @ sapna,f
priya,f
tipu,f
shana,f
heena,f
sundari,f
poonam,f
guddi,f
jyoti,f
sunita,f
rekha kanwar,f
mamta,f
km0 versha,f
aarti @ isha,f
rihana,f
smts. guddiya,f
jyoti,f
priyanka mandal,f
pista,f
hudi bai,f
kushamvir,f
reena,f
reena sain,f
preeti,f
pinki,f
sonam,f
pooja,f
charanjeet kaur,f
priya,f
farhin,f
muskan,f
priti,f
rakhi,f
sejan,f
mousam,f
sarita,f
shikha gaud,f
sonu kumari,f
muskan,f
seema,f
reshma,f
rubina,f
sunita,f
kalpana,f
babli,f
rushali,f
priya dhingra,f
priyanka chauhan,f
jarina khatoon,f
madhu,f
soni,f
begum bano,f
safika @ haseena,f
karisma,f
damini,f
kartika,f
smt leela,f
km. pratima,f
neha,f
priya,f
sunita verma,f
sunita verma,f
sunita verma,f
bhanwari devi,f
rainu,f
pooja,f
priyanka,f
shivam @ sweeti,f
ranjana devi,f
ashiya  @ pooja,f
reema sharma,f
sapna shaha,f
jyoti,f
jyoti,f
poonam,f
hema,f
meena,f
rani d/0 devaram,f
jyoti,f
chandni,f
shital & manisha,f
smt chandrakala devi w/o raghuveer lal ro/v ravigr,f
nusrat jahan,f
annu,f
smt laxmi @ babli,f
smt poonam,f
smt laxmi @ babli,f
jyoti,f
gurvinder kaur,f
sonam w/o,f
ashu singh @ gudiya,f
rani,f
rani,f
monika kumari,f
shabnam,f
meena devi,f
rani,f
neelam @ neelu,f
shivani,f
pooja,f
masum jannat,f
kusumlata,f
lila,f
nazma,f
renu,f
smt sudha,f
manju,f
priynka,f
lakshmi,f
smt. sadhana,f
smt. moti devi,f
sarda,f
manju,f
premlata,f
smt. rahila,f
miss. laxmi kumari,f
asha,f
shyamvati,f
reena,f
mamta rani,f
nisha parveen,f
kalpana,f
priynka,f
simran,f
khusbu,f
rubi,f
gulista aapu,f
krishna,f
kavita,f
madhu kunwar,f
sima,f
rosan,f
julee,f
monika,f
sneh lata,f
rakhi,f
saloni,f
aarti,f
soma bera,f
pooja,f
hema,f
rekha,f
smt aashma,f
aarti jain,f
smt. jasoda,f
sudha,f
sushama,f
babli,f
km barkha,f
barkha,f
sunita,f
neetu,f
geeta,f
mandi devi,f
joyti,f
puspa,f
promila gobe,f
minakshi,f
rani devi,f
khurshida,f
rohini kashyap,f
bhawna,f
afsana khatoon,f
seema,f
dolly,f
kanchan,f
smt tara bai,f
kanku,f
sampat bai,f
pinku kanwar,f
smt. kanta devi,f
bhanwari,f
sunita indora,f
mamta,f
smt shayma,f
anjuman bano,f
sandhya sharma,f
poonam,f
nilam kumawat,f
seema,f
nishtha jain,f
rachna,f
pushpa,f
rani @ raju,f
smt. vinder kaur,f
sonia,f
mamata,f
nikkhar,f
kalpna,f
shivani,f
farida khatun,f
ratni,f
laxmi bai,f
usha,f
savitri raksha,f
mamata,f
chinta devi,f
subhapal,f
pushpa devi,f
saroj,f
sushree kali bai,f
rajesh kuwar,f
sunita,f
renu,f
rubi,f
aarti,f
santoshi mehto,f
arti,f
sabbo,f
priyanka,f
santosh,f
munny,f
sajmeen,f
aasha kanwar,f
hurji bai,f
chander kala,f
devi lal,f
swati,f
suman tiwari,f
renu @ soni,f
aarti,f
reena,f
smt aasha,f
smt aasha,f
laxmi / aasan,f
jyoti,f
renu @ aasa,f
sabana,f
hemlata,f
shanti,f
sirjna @suji,f
beena,f
jyoti,f
diya rawat,f
priyanka,f
laxmi@nankai,f
champa,f
jyoti,f
bhim maya,f
smt kalpana,f
rani,f
khushboo khan,f
khushboo khan,f
kumari arti,f
bina jatav,f
narmda,f
1-smt kanchan 2-manraj meena,f
reena,f
shahista d/o abdul vahid r/o khampur ps chhapar zu,f
smt. durga,f
nisha,f
kavita,f
anita @ annu,f
babita,f
babita,f
pinki,f
annu,f
kanchan manjhi,f
rajbala,f
rena devi,f
sonu,f
poonam devi,f
deepa,f
mehnaz,f
priti,f
rasmi,f
vinita,f
dhaniya,f
sangita,f
krishna devi,f
radha,f
musmi,f
puja devi,f
kamla,f
sunita,f
himanshee,f
smt.pinky,f
bhavna,f
inderjeet kour,f
kumari radha,f
smt. pholwanti,f
jyoti,f
nameeta,f
father,f
pooja @ meera,f
farjana,f
sonu,f
reshma,f
kiran,f
sweeti,f
pooja,f
manju rana,f
tanisha rana,f
savita,f
aarti,f
anita,f
renu verma,f
vaishali,f
janaki devi,f
pinki,f
sapana,f
shivani @ rinki,f
indta,f
aarti,f
kumari pooja,f
anja bai,f
menakshi with husband rohit with children krishna,f
maneesha,f
smt rajkumaree,f
nahid @ huma,f
kavita,f
seema,f
jyoti,f
pinki,f
maya devi,f
laxmi,f
,f
doli,f
sangeeta,f
prem lata,f
sarangthem monika,f
sunita,f
annu,f
preeti,f
mamta,f
rinki,f
jyoti,f
lambhu devi,f
menadevi,f
saranthem monika,f
miss. santra,f
arti,f
roshni,f
tumpa,f
preeti khosla,f
foola devi,f
urmila,f
madhu @ radha,f
aarti,f
shashi bala,f
anupam mehara,f
sandhya,f
shobha,f
kajal,f
shahida,f
smt shalu,f
smt shankarbhaya,f
shaheen,f
manisha,f
smt chandni devi,f
pooja,f
inda bai,f
saroj bala ( with four children ),f
santosh,f
nirmal,f
nisha,f
nirmla devi,f
priya,f
laxmi,f
neetu,f
kiran gupta,f
simran @shalu,f
shahnaza,f
ranu @ rani,f
pinki,f
simran,f
gaitri devi,f
anjali,f
bharti,f
laxami,f
lila devi,f
smt. chinki,f
smt kishan davi,f
suman,f
lalita,f
subani,f
mohani bai,f
rubeena,f
smt motiya,f
gudiya,f
prete,f
sarah thomson,f
priyanka,f
babli,f
ritu,f
minu,f
sumitra,f
anju d/o hem raj,f
pinki,f
isha garg,f
ram devi,f
pooja,f
tulsi,f
shama rani,f
babita,f
smt shakuntala,f
rachana,f
smt deepika,f
geeta,f
vandana,f
shiwani,f
anjali devi,f
meenakshi @ nisha,f
krishna devi,f
priya,f
suman,f
dhrama devi,f
renu,f
varsha,f
kamlesh panday,f
rubi,f
neeta,f
majoo devi,f
meera,f
kulsum,f
madina khatu,f
pooja bairva,f
kamreen,f
aarti,f
sadhna,f
ruchi kumari,f
rekha devi,f
mansi,f
rajni devi,f
varsha,f
shalu @ sudesh,f
pooja,f
rohini,f
hina,f
श्रीमति,f
anita sharma,f
hasina,f
durgesh,f
beauty kumari,f
minakshi,f
preeti,f
firoz,f
saniya,f
rakeeba,f
anju,f
saroj kumari @ rajni,f
soni devi,f
minakshi,f
sheetal,f
rvina kumari d/0,f
manali,f
arti,f
kirti,f
prem,f
pooja,f
reena sain,f
rubi agrwal,f
ku. hansa ( rekha ),f
kumari reena,f
km. annju,f
maina bai  gujari,f
smt.parwati,f
bhawari devi,f
smt mohni,f
smts amarawati,f
asha,f
jyoti,f
kulsum,f
a rajeswari,f
sonia,f
bhawna,f
sapna,f
sangeeta,f
soni,f
priya,f
ratna vati sahu,f
smt pano devi,f
fara,f
vibha devi,f
smt indra,f
richa kumari,f
soniya,f
priti,f
nurjaha,f
km0 soniya,f
sheela kumari,f
sameena,f
udi bai,f
savitri,f
aisha khan,f
pooja,f
dimpal,f
aasha,f
maneeta,f
mona,f
sonu,f
manju,f
parveen kaur @ simi,f
asiya,f
preeti,f
sita,f
babli,f
radha,f
reshma,f
reshma @ chandani,f
bimla devi,f
kiran,f
sheela devi,f
pooja,f
km. menakshi,f
ku. nirmla,f
mithilesh  kumari,f
chandni,f
sonu @ savita,f
kiran,f
bhanmati,f
kalla bai,f
jaslin,f
sakina@kajal,f
anju devi,f
kalma khatoon,f
jyoti,f
phoolwanti,f
manisha,f
pooja,f
meena,f
neha,f
taitra devi,f
swati,f
rinku devi,f
teena,f
babita,f
"shakuntala@pooja, divya 2 sal,  diya 5 sal",f
babita,f
smt bhupendri,f
kumari anjeta,f
manju devi,f
श्रीमति,f
anara @ pinki,f
sakina,f
chandni,f
kusum lata,f
aysha,f
nisha,f
sangeeta,f
tulsi,f
sarla,f
bharti,f
partima,f
anju,f
sanjida,f
poonam,f
sona devi,f
ramrati,f
mala,f
geeta,f
kumari reetu,f
kumari suruti,f
pooja @ hemlata,f
rajni,f
smt rupali,f
rakha,f
nisha,f
priya,f
rubi,f
sushila,f
pangita,f
asha rani,f
suman,f
suhani,f
rangeeta,f
kanki,f
sunita dass,f
rinki,f
"puja with son-ishant, daughter-diya",f
rachna,f
vinita,f
seema kumari,f
bashanti bai,f
smt ajan bai,f
reena,f
aarushi,f
priyanka with sangeeta d/o om parkash aged 18 yrs,f
manju,f
smt soni,f
kiran kumari,f
hagami,f
smt. asha,f
baby,f
km.prinka,f
shivkumari,f
najda khatoon,f
rehana,f
gunja singh,f
gulista,f
ramkanya veshnav,f
akbari begum,f
pooja,f
madhu,f
smt shabnam,f
reena,f
manju salvi,f
rekha,f
smt neelam,f
bhagay shree,f
smt kalpana,f
prachi,f
srimati banti,f
gudiya,f
minakshi,f
pooja,f
faraha khan,f
ritu shree vastav,f
maya devi,f
rani,f
reena,f
malti devi,f
asmat,f
shilpi,f
sonu,f
sonia,f
khusbu,f
deepa w/o,f
reeta,f
bimla,f
sarita,f
neha,f
kumari mamta,f
jani bai,f
sarita,f
dishu,f
rama devi,f
sunita,f
kajal,f
anjali,f
deepa,f
rama bai,f
jyoti,f
mahzbin,f
vaishali,f
lovely,f
neha,f
keta,f
anshu kumari,f
smt ratni bai,f
gudiya,f
nisha,f
shama,f
gulab shah,f
hemlata,f
lovely,f
satnam kour,f
anju,f
km neha,f
pooja,f
anjaly malpahariya,f
manisha dhoundiyal,f
pooja,f
nisha,f
neha,f
shamrin,f
vijay wati,f
kanchan,f
smt. suman,f
minakshi with children (1)kajal (2)palak,f
sangeeta devi,f
samima khatun,f
smt durga,f
mira,f
mero topto,f
bhawana,f
mamta,f
raj kaur,f
km gita,f
deep mala,f
mumtaz,f
raj shri,f
jaiwanti,f
preeti  sharma,f
sazmin,f
kasturi devi,f
aman,f
disha,f
shivani,f
manju,f
aarti,f
shmejha,f
nashima,f
kumari anupama,f
shabnam,f
babita,f
manira minj,f
richa aggarwal,f
pinki devew/0,f
priyanka,f
munni,f
smt sahistha,f
pooja,f
rajni mahraval,f
smt.nosar devi,f
smt.asha sharma,f
km. kajal,f
smt sampat,f
anita,f
moona,f
poonam,f
aasma,f
sukrita munni,f
nisha,f
poonam,f
harsha chittora,f
smt. sapna,f
afsana,f
safali gupta,f
smt. mamta devi,f
pooja,f
smt hury,f
smt kavita bai,f
kamini sharma,f
jyoti manchand,f
anam,f
sangita,f
sweety,f
poonam,f
kamlesh,f
rekha,f
mamta,f
belo d/o,f
noor mho,f
guddi,f
aarti,f
meena kanwar,f
smt maya megwal,f
kiran,f
smt kmla davi,f
veermati,f
smt.chhoti devi,f
vijay kaxmi,f
mona c/o shyam lal r/odadiya ps sanganer sadr,f
sangita,f
neelam  harijan,f
smt. kanta devi,f
bharti,f
shalesh,f
sarojni,f
deepika,f
mandira mondal,f
gulnaj @ rozi,f
sunita,f
pooja khatri,f
pooja mehut,f
a lakshmi devi,f
yogeshwari @pushpa,f
pooja,f
pooja,f
jyoti,f
kali bai w/o hari singh banjara r/o chortalai  hal,f
rekha,f
garima,f
kiran,f
harjit @ babli,f
rukhsar,f
malti,f
meera devi,f
ranu,f
sushma,f
neha,f
sunder,f
savita,f
kanta,f
seeta,f
najis,f
aasha,f
mithalesh,f
najrana,f
manju,f
kajal,f
najma khan,f
pushpa,f
shivani,f
meenu,f
smt asha,f
smt. ramu devi,f
bhawana devi,f
himanshi agrwal,f
shm. santosh,f
pooja,f
kamlesh,f
amisha @ munni,f
neeraj,f
nisha,f
paro,f
sithal,f
kavita,f
dalima @ aarti,f
neeraj,f
rinki jaiswal,f
rekha,f
sheetal,f
chhoti,f
kumari resham,f
shilpi,f
heena,f
saroj devi,f
poonam,f
sunita,f
reena devi,f
hemlata,f
bhateri,f
muntrin,f
km aksha @ joya,f
baby,f
poonam,f
shalu sharma,f
nisha,f
beeti,f
priyanka,f
poonam sharma,f
sandha devi,f
usha devi,f
barkha,f
smt rubi,f
smt neelu kavar,f
lalita,f
smt. santa,f
smt kishna bai,f
smt kishna bai,f
smt sangita chaturvedi,f
manju kavar,f
pooja,f
samreen,f
ram pyari,f
kumari doli,f
vandana,f
rubi khan,f
sunita,f
aarti,f
rubey,f
smt manjula v putri mital,f
pinki devi,f
शारदा बे,f
suman,f
kumari parvinn,f
smt pushpa,f
smt santosh,f
reena,f
juna,f
anju,f
parwati,f
sita,f
pooja rani,f
komal,f
sunita,f
tumpa biwi,f
harleen kaur,f
sanju,f
suman,f
smt bhiwani,f
chanda,f
nisha,f
ruksana,f
alok@mona,f
nazani,f
laxmi d/o,f
seema devi,f
suman,f
anita,f
pooja,f
sabna,f
vikki kumari,f
vikki kumari,f
kamal,f
poonam,f
neha,f
lila,f
priyanka,f
smt shakashi,f
shanu devi,f
smt madhu,f
laja,f
usha,f
babita,f
kavita,f
meena,f
raziya,f
nisha,f
pooja,f
nasrin,f
aarti,f
parven devi,f
geeta,f
pinki,f
shakutal,f
kamla devi bairwa,f
kumari asha urf hema,f
nagina,f
nasreen,f
lali,f
babbi,f
tanisha sharma,f
parvashi,f
seema devi,f
bhawna,f
priya @ sushma,f
sheela,f
miss alfiya,f
komal,f
smt. priyanka lamba,f
soni @ sonia,f
anshu,f
reema,f
komal,f
kanchan,f
vimla,f
maya,f
priyanka,f
smt maya,f
mmt. meena regar,f
tara,f
babita,f
geeta,f
sabana,f
seema,f
gori,f
shalu,f
neni,f
sheetal,f
anju devi,f
rekha,f
kavita,f
nisha,f
mamta bhandari,f
nathu soni,f
kajal,f
shabnam,f
renu,f
neetu,f
shobha devi,f
pooja rani dass,f
priya,f
sayara,f
sunita devi,f
shobha,f
sukh  oya,f
pinky,f
maalti @ mamta,f
pinki,f
doli,f
rekha @ mamta,f
hemlata,f
shobha,f
smt champa,f
divya,f
anshu rathor,f
bahnu,f
surgayani,f
rajo,f
taruna,f
arti,f
misbah,f
poonam,f
rakhee,f
babita,f
komal,f
laxmi,f
rajni,f
rubi,f
gudiya,f
halima,f
jyoti,f
urmila,f
shivani,f
lakhmi,f
pushpa,f
reena,f
miss sima,f
garima,f
asha,f
kiran,f
sanju,f
papiya dass,f
preeti kumari,f
deepa,f
geeta devi,f
rashida,f
kiran,f
nitu sharma,f
nitika,f
aarti,f
mina meena,f
seema,f
jyoti jatav,f
geeta,f
parul,f
anita,f
ankita sharma,f
neetu,f
manisha,f
mantasha,f
rukhsana,f
jyoti,f
roshni,f
amrita,f
priyanka,f
priya,f
sarika,f
santosh,f
gurpreet,f
nikki,f
smt. parmeshwari devi,f
amri,f
kiran sen,f
smt jamna,f
mamta,f
sushree durga bai,f
rajkumari@babli,f
meenakshi,f
sweta d/o ravi,f
mohini @ mamni,f
pooja,f
ganga,f
shukramani,f
anaji suman,f
sayra,f
sita devi,f
nootan,f
indra,f
devanti devi w/o late sehdev,f
soma mandal,f
preeti bharti,f
nasim banu,f
deepka,f
pushpa brahman`,f
suman,f
basanti,f
suman,f
shima kawar,f
priti @ minakshi,f
neha singh,f
shkuntala devi,f
poonam,f
dolly devi,f
sanjeev kumar,f
nazmaa,f
raksha devi,f
rinki,f
shiva,f
pinki,f
priti @doli,f
rukhsar,f
birmati devi,f
devi,f
shakuna bano,f
smt. chanchala,f
asha,f
smt aruna,f
pushpa,f
miss ranjana,f
sushma,f
parwati meena,f
parwati meena,f
parwati meena,f
smt. pooja devi,f
sukheeya,f
kanti devi,f
kirann,f
rubbi,f
arti,f
sangeeta,f
archana,f
pooja,f
pooja,f
priya kumari,f
pariti  kumari,f
rakhi jha,f
sucheta gupta,f
gargi ghosh,f
monika,f
reshma,f
annu,f
babita,f
salma,f
sonia,f
sadhna,f
arti,f
chumki sarkar,f
sarita,f
kiran,f
renu,f
meenu d/o,f
sarika mishra,f
prem devi,f
miss monika,f
smt fulki w/o bansi lal,f
hemlata,f
shiwani,f
rinki,f
shivani,f
purnima,f
sarita devi,f
smt aasha,f
urmila,f
chandani,f
annu,f
deepa,f
himani joshi,f
preeti,f
kanchan,f
monika,f
km. soni,f
manju,f
pushpa,f
sunita,f
vandna,f
saroj,f
pooja,f
kanchan devi,f
saka bai,f
chhoti,f
mamanbai,f
supna @ wahida,f
kajal,f
gambhir singh,f
farida bano,f
bhagwati,f
neha,f
smt kajal @ shivani,f
amrita,f
smt seema bai,f
dimpal,f
suraiya,f
pooja,f
ritu,f
mamuni munda,f
pooja pandey,f
sunita,f
pooja,f
hem lata,f
sucheta gupta,f
minakshi,f
km rukshar,f
aatikun,f
manisha,f
smt vimala w/o mahesh kalasua,f
bhanwar kunwar,f
chndrakla,f
preeti kaur,f
kulvinder kour,f
usha,f
dimpal,f
firdosh,f
sahiba,f
smt teena,f
lakshmi,f
ku. preeti sharma,f
sushma,f
sahab bai,f
zhini devi,f
miss kala,f
garima rai,f
nila,f
manju,f
kavita devi alongwith her son nitin age- 7 yrs,f
ku. swati,f
raj kumari,f
neetu,f
seema,f
shalu,f
mehak kapil,f
vandana,f
vinita,f
deepa,f
pooja,f
samreen praveen,f
madhuri,f
chandracala,f
lalita,f
smt mithlesh,f
sheetal,f
madhu w/o pawan kumar,f
savita,f
anita,f
konika,f
vimala,f
puja,f
smt maya balai,f
jayoti,f
roshni,f
parbha,f
suman giri,f
radha @ pappu,f
santosh bai,f
baby,f
geeta kumari,f
raj kumari @ laxmi,f
poonam,f
ruchika,f
kavita kanwar,f
rekha saini,f
madhu,f
karma devi,f
shanti  w/o shiv kumar,f
rani @ lali,f
shela,f
shrimati marsi,f
sonam,f
pooja,f
sonu,f
kumari minakshi,f
noomi firdos,f
sangeeta,f
nidhi kumari,f
neetu,f
km ruby,f
archana kumari,f
beby,f
soni @ bharti,f
tiwnkal,f
komal,f
lalita,f
monika,f
viren,f
pooja,f
geeta,f
mini kumari,f
gudiya,f
meena,f
urmila tiwari,f
neelam,f
barkha,f
sufiya khan,f
hemlata,f
kumkum,f
nisha bano,f
pooja,f
smt pooja,f
vibha,f
preeti,f
ajay singh,f
kavita,f
shahida,f
heena kaushar,f
sita,f
smt purnima,f
km dipti,f
preeti,f
kusum,f
sunita w/o sunil kumar,f
binda rani,f
fra,f
neha,f
bhawna,f
shaheen,f
asha rani,f
usha,f
jamila,f
minakshi,f
banita,f
sangeeta,f
priyanka,f
kushbu,f
geeta devi,f
kamla mehta,f
poonam,f
minakshi,f
devendri,f
parwati,f
sangita,f
smt. sniya banu,f
suman,f
poonam,f
seeba,f
pooja @ kalpana,f
sakila damor,f
simran,f
garima,f
anjali @ tulsi,f
seema,f
khusbu devi,f
guddi,f
santosh,f
rekha,f
samundri,f
khusboo,f
sumitra,f
pooja,f
pallawi verma,f
shimla,f
sarika,f
kanchan,f
ganeshi,f
kanta,f
laxmi,f
lalita,f
smt manju,f
chinta,f
mamta,f
yogesh,f
monika,f
rani singh,f
reshma,f
shanti,f
renu,f
sunita,f
premi devi,f
tulsi,f
laxmi devi,f
suman,f
soni,f
neesha,f
meenakshi kevat,f
geeta,f
kamini alongwith her daughter namely megha age-9yr,f
urmila thauri,f
rekha,f
neelam,f
naseema,f
maya yadav,f
babli,f
smt anjli malik,f
sonam,f
smt kaladevi choubisa,f
sharmila @ sanu,f
chanda,f
meena devi,f
ashu,f
akash,f
surekha,f
ali aba,f
anjali,f
rekha,f
pinky,f
sita devi,f
rekha,f
manju,f
kumari rekha,f
mukesh kanwar,f
geeta,f
aarti,f
rupali @ gudiya,f
poonam,f
anjali,f
deepika,f
munni,f
shefali,f
nisha singh,f
neelam,f
ruksana khatoon with her son rahis age- 6 month,f
vidha devi,f
renu,f
shanti devi,f
chandani,f
asha,f
smt.vasida,f
gouri sharma,f
amena bibi,f
reka,f
peenu,f
dolly,f
smt shabanam,f
usha,f
apsana parveen,f
pooja,f
subhangi sadashiv jadhav,f
neeraj,f
ramkali,f
babita,f
simran,f
rozi,f
priyanka,f
कु0 यासमी,f
sunita kumari,f
shayana,f
तारा बाई,f
poonam,f
taniya,f
jyoti,f
sony w/o bhola,f
saziya siddiqui,f
banita,f
varsa,f
neha,f
vashila,f
santro devi,f
arti,f
सोनिया,f
jyoti,f
anuradha,f
indra,f
pinky,f
tamanna,f
jyoti,f
roshni,f
seeva @ pinky,f
ritu kumari,f
sana,f
sawtri devi,f
jyoti,f
sharda,f
norti,f
ajara,f
chetna,f
soniya,f
subhadra rani,f
shivani,f
sangeeta,f
kumari seema,f
khusbu,f
yasmin  fatima,f
chandni,f
smt jyoti,f
smt. renu,f
preyank,f
smt. chanda,f
renu,f
sapna,f
akshita,f
sunita,f
prachi,f
kumari   bulbul,f
roshan khatoon,f
monika,f
sita devi  @ satto,f
rekha,f
jyoti,f
neetu kumari,f
renu,f
jyoti,f
ms. jaioni,f
नशरीन बानू,f
seeta,f
sunita,f
rajeshwari,f
smt manjula tirger,f
smt geeta,f
kavita,f
gaytree kumari,f
mamta @ deepa,f
kbeta,f
mahima,f
megha@sandhya,f
sita @ sheetal,f
sabana,f
jahani,f
suhsmita,f
shanti,f
soniya,f
raj rani,f
pooja,f
smt  sarita w/o rajesh  kumar,f
sanno,f
usha,f
nasreen,f
smt. mahender kaur,f
hema devi,f
anjana kumari,f
madhu,f
smt. nadu devi,f
hazira khatoon w/o saddik,f
kumari mamta,f
paramjit,f
sneha,f
सीमा,f
pushpa kumari,f
afsari,f
savita devi,f
sheela devi,f
nisha,f
meena @ pooja,f
richa,f
rachna with her son tushar age- 9 year,f
priti,f
tahira bibi,f
savita,f
priyanka,f
mamta,f
smt balwanti davi,f
bholi,f
savita @ sabina,f
salmi,f
charu vij,f
anita devi,f
shayna,f
deepa,f
bharti d/o hukkam chand,f
manju sharma,f
sonika,f
munni,f
chanda,f
sarita,f
shiwani sharma,f
neha sharma,f
श्रीमती ममता,f
nitika,f
pooja,f
babita,f
megha,f
manchan devi with her daughter age-1.5,f
afsana,f
sabina,f
ruksana,f
srita,f
anju prajapat,f
babita dhasmana,f
laxmi kumari,f
smt sarasvati,f
khushbu,f
priti priya,f
ruchi,f
shelly,f
varsha sharma,f
guddi,f
roma,f
gopal,f
soni khatoon,f
sandya,f
pushpa,f
rajbiri,f
hemlata,f
sheela,f
ajkati khatoon,f
manju,f
kalawati with a child mayank (4 years),f
smt savita,f
सुश्री ि‍शवा,f
kamini,f
rekha,f
rekha,f
smt. nitu gujar,f
kumari pinki,f
rekha,f
feflibai,f
ritu kumari,f
yashoda,f
raishma,f
vimla meghwal,f
soni,f
neetu kumari,f
komal,f
khusbu,f
poonam,f
rekha,f
anu gupta,f
rekha @ pukar,f
kiran,f
durgesh,f
nidhi,f
avantika,f
smt meera devi bawri,f
kanchan devi,f
jhanjhariya,f
phool kumari,f
smt. meeno w/0 bhagvaan singh  gurjar,f
ram bhateri devi,f
kalawati sharma,f
smt dharamvati,f
sharda,f
kamlesh devi,f
sonika brahmin,f
parvati bai,f
aswani kaur,f
km ujama khatun,f
pooja,f
rama kumari,f
charu,f
monika nath,f
simran kaur,f
kavita,f
simran,f
hema,f
kajal kumari,f
khushbu,f
murti anuragi,f
suman,f
murti,f
